time,Text,humidity,WindSpeed,cloudinessIndex,project:schedules:entries
1559700000,11.6,0.95,2.48,0.79,0
1559703600,11.49,0.94,2.47,0.44,0
1559707200,10.7,0.99,1.32,1,0
1559710800,11.35,0.95,0,1,0
1559714400,11.67,0.95,0.89,1,0
1559718000,12.64,0.89,0,0.7,0
1559721600,13.67,0.83,0.19,0.75,0
1559725200,14.48,0.78,1.37,0.75,21
1559728800,15.5,0.69,1.36,0.75,21
1559732400,16.49,0.65,1.33,0.75,32
1559736000,16.4,0.65,1.61,0.75,0
1559739600,16.52,0.61,2.28,0.75,30
1559743200,17.49,0.54,3.79,0.75,22
1559746800,17.33,0.54,4.92,0.44,18
1559750400,17.36,0.57,6.57,0.44,41
1559754000,16.59,0.56,6.12,0.49,16
1559757600,14.79,0.63,6.25,0.49,0
1559761200,14.63,0.64,6.06,0.75,32
1559764800,12.76,0.76,2.28,0.75,32
1559768400,10.7,0.82,2.69,0.44,32
1559772000,9.67,0.88,1.71,0.44,32
1559775600,8.8,0.93,0.37,0.43,0
1559779200,8.51,0.94,1.27,0.19,0
1559782800,7.95,0.94,0.98,0.28,0
1559786400,8.38,0.95,3.12,0.75,0
1559790000,8.2,0.96,0.69,0.75,0
1559793600,7.26,0.97,1.4,0.19,0
1559797200,7.63,0.96,2.38,0.28,0
1559800800,9.32,0.98,2.52,0.75,0
1559804400,12.53,0.89,2.9,0.75,0
1559808000,14.45,0.69,3.78,0.28,0
1559811600,15.52,0.64,4.48,0.49,30
1559815200,16.59,0.61,4.73,0.49,23
1559818800,15.75,0.58,4.72,0.75,73
1559822400,18.33,0.54,4.37,0.75,40
1559826000,18.95,0.49,3.53,0.75,0
1559829600,17.45,0.51,4.37,0.75,0
1559833200,17.44,0.55,5.03,0.75,43
1559836800,15.61,0.76,2.55,0.75,0
1559840400,17.23,0.61,5.51,0.75,0
1559844000,17.21,0.59,3.81,0.49,24
1559847600,17.13,0.59,3.78,0.75,0
1559851200,16.37,0.62,4.25,1,15
1559854800,14.69,0.77,2.42,1,14
1559858400,14.6,0.81,1.98,1,0
1559862000,13.4,0.89,4.08,1,0
1559865600,12.53,0.96,4.82,0.79,0
1559869200,12.57,0.96,5.9,0.96,0
1559872800,11.79,0.9,6.6,0.96,0
1559876400,10.84,0.97,3.47,0.79,0
1559880000,10.97,0.94,3.75,0.96,0
1559883600,10.68,1,4.5,0.75,0
1559887200,11.71,0.97,4.06,0.75,0
1559890800,13.51,0.9,6.57,0.75,0
1559894400,13.62,0.79,10.02,0.96,0
1559898000,13.76,0.88,11.19,0.96,25
1559901600,14.04,0.89,12.62,1,23
1559905200,13.47,0.9,12.17,1,49
1559908800,13.26,0.92,9.04,0.75,15
1559912400,14.42,0.89,8.62,0.75,17
1559916000,12.75,0.87,11.92,0.75,0
1559919600,13.57,0.82,12.17,0.75,48
1559923200,15.23,0.72,11.21,0.96,10
1559926800,14.43,0.61,11.31,0.96,14
1559930400,14.48,0.69,9.54,0.75,60
1559934000,13.52,0.69,10.02,0.75,32
1559937600,13.55,0.68,7.97,0.75,32
1559941200,12.36,0.78,6.89,0.75,32
1559944800,11.46,0.89,5.11,0.75,32
1559948400,11.54,0.89,6.19,0.75,0
1559952000,11.54,0.9,3.1,0.75,0
1559955600,11.55,0.9,3.96,0.96,0
1559959200,11.39,0.9,4.09,0.7,0
1559962800,11.4,0.89,2.91,0.7,0
1559966400,11.47,0.89,3.69,0.75,0
1559970000,10.83,0.93,2.57,0.75,0
1559973600,11.65,0.95,3.12,0.75,0
1559977200,13.63,0.83,4.54,0.75,0
1559980800,15.51,0.73,5.93,0.75,0
1559984400,13.88,0.76,5.99,0.75,31
1559988000,16.56,0.69,6.54,0.75,22
1559991600,17.4,0.57,6.27,0.75,52
1559995200,16.53,0.69,6.95,0.75,0
1559998800,16.43,0.62,6.42,0.96,0
1560002400,17.38,0.62,6.82,0.96,40
1560006000,18.09,0.57,5.45,0.75,53
1560009600,17.44,0.58,4.97,0.75,18
1560013200,16.45,0.65,4.36,0.75,0
1560016800,15.63,0.69,4.63,0.7,0
1560020400,14.63,0.69,2.78,0.75,24
1560024000,13.67,0.79,2.25,0.96,0
1560027600,12.67,0.84,1.65,1,0
1560031200,11.96,0.88,0.78,1,0
1560034800,11.37,0.9,0.14,1,0
1560038400,10.74,0.95,0.91,1,0
1560042000,10.67,0.96,0.99,1,0
1560045600,10.6,1,0.98,1,0
1560049200,10.61,1,0.64,1,0
1560052800,11.45,0.95,0.6,1,0
1560056400,11.42,0.95,1.14,1,0
1560060000,12.3,0.9,0.66,0.75,0
1560063600,13.32,0.89,1.99,1,0
1560067200,15.25,0.75,2.94,1,88
1560070800,16.32,0.7,2.04,1,0
1560074400,17.41,0.61,2.03,0.75,0
1560078000,18.69,0.47,2,0.75,0
1560081600,18.82,0.52,0.45,0.79,0
1560085200,16.02,0.77,3.18,0.79,0
1560088800,14.98,0.81,3.98,1,0
1560092400,14.64,0.84,3.47,1,0
1560096000,13.81,0.79,4.55,0.96,0
1560099600,12.77,0.92,4.05,1,0
1560103200,13.34,0.84,4.93,1,0
1560106800,11.65,0.9,4.27,1,0
1560110400,11.65,0.9,3.01,1,0
1560114000,11.64,0.91,2.09,1,0
1560117600,11.6,0.9,3,1,0
1560121200,11.53,0.9,2.43,0.96,0
1560124800,10.74,0.96,1.3,1,0
1560128400,10.56,0.96,1.75,1,0
1560132000,9.68,0.96,1.41,0.75,0
1560135600,8.83,0.96,1.28,0.75,0
1560139200,8.64,0.96,1.35,1,0
1560142800,9.4,0.97,1.22,1,0
1560146400,9.55,1,2.13,0.96,0
1560150000,11.55,1,1.94,0.65,0
1560153600,13.45,0.84,3.01,0.75,0
1560157200,14.47,0.71,3.54,0.75,0
1560160800,15.56,0.65,4.13,0.75,0
1560164400,15.81,0.6,4.63,0.75,0
1560168000,17.61,0.6,6.17,0.75,0
1560171600,17.6,0.56,5.19,0.75,0
1560175200,17.51,0.57,5.29,0.75,0
1560178800,17.38,0.56,6.65,0.28,0
1560182400,16.58,0.52,6.25,0.75,0
1560186000,16.45,0.56,6.09,0.7,0
1560189600,14.5,0.64,5.57,0.7,0
1560193200,13.6,0.68,4.45,0.19,0
1560196800,11.72,0.76,2.02,0.03,0
1560200400,9.83,0.86,2.01,0.04,0
1560204000,9.74,0.82,1.83,0.19,0
1560207600,8.7,0.88,0.28,0.19,0
1560211200,6.69,0.94,0.89,0.08,0
1560214800,6.66,0.94,1.3,0.2,0
1560218400,5.82,0.99,0.87,0.36,0
1560222000,5.87,0.94,0.72,0.46,0
1560225600,5.12,0.99,1,0.43,0
1560229200,6.04,0.96,1.07,0.33,0
1560232800,8.85,0.96,1.47,0.25,0
1560236400,10.78,0.94,1.61,1,0
1560240000,13.36,0.79,2.64,0.53,0
1560243600,13.41,0.83,3.78,1,48
1560247200,12.61,0.79,5.33,0.75,52
1560250800,11.65,0.9,1.99,1,21
1560254400,11.42,0.91,1.81,1,54
1560258000,11.55,0.9,2.41,0.75,0
1560261600,11.73,0.89,2,0.75,17
1560265200,12.72,0.83,1.81,1,44
1560268800,12.97,0.81,1.45,1,35
1560272400,12.15,0.86,1.69,0.96,0
1560276000,11.96,0.82,1.21,0.79,33
1560279600,11.92,0.82,0.11,0.75,6
1560283200,11.04,0.86,0.28,0.75,50
1560286800,9.97,0.92,0.27,0.96,0
1560290400,9.92,0.98,0.28,0.96,0
1560294000,9.89,0.94,0.26,1,0
1560297600,9.7,0.95,1.42,1,0
1560301200,9.79,1,0.03,0.96,0
1560304800,10.61,0.95,1.52,0.96,0
1560308400,10.75,0.95,2.07,1,0
1560312000,10.32,1,2.1,1,0
1560315600,10.17,1,2.08,0.75,0
1560319200,11,0.94,1.72,0.75,0
1560322800,11.85,0.89,2.01,1,0
1560326400,11.74,0.89,1.97,1,0
1560330000,13.65,0.79,1.31,0.75,32
1560333600,14.58,0.74,2.8,0.75,28
1560337200,15.58,0.7,2.7,1,16
1560340800,14.76,0.79,3.6,0.75,0
1560344400,12.66,0.91,3.64,0.75,31
1560348000,14.42,0.83,4,0.75,24
1560351600,15.45,0.76,5.47,0.75,12
1560355200,16.51,0.66,6.07,0.75,43
1560358800,16.62,0.7,6.67,0.75,18
1560362400,15.68,0.65,6.24,0.75,0
1560366000,13.69,0.79,4.66,0.75,32
1560369600,13.6,0.79,2.65,0.22,32
1560373200,12.53,0.84,3.12,0.75,32
1560376800,10.46,0.96,2.06,0.75,32
1560380400,10.47,0.96,2.5,0.75,0
1560384000,11.35,0.96,2.75,0.75,0
1560387600,11.73,0.95,1.98,1,0
1560391200,11.77,0.95,2.49,0.75,0
1560394800,11.68,0.96,4.51,0.75,0
1560398400,10.68,0.96,2.52,1,0
1560402000,10.69,1,3.03,0.75,0
1560405600,11.68,0.96,4.06,0.75,0
1560409200,13.66,0.91,4.08,0.75,0
1560412800,14.64,0.79,5.73,0.75,0
1560416400,14.58,0.8,3.16,0.75,30
1560420000,15.34,0.75,5.17,0.79,20
1560423600,16.35,0.71,6.74,1,78
1560427200,16.34,0.66,6.03,0.96,69
1560430800,17.23,0.65,7.04,0.75,0
1560434400,18.14,0.63,5.96,0.75,0
1560438000,17.42,0.62,4.87,0.49,36
1560441600,17.41,0.62,5.87,0.28,0
1560445200,16.57,0.65,4.36,0.49,0
1560448800,16.37,0.66,4.76,0.49,54
1560452400,15.37,0.66,4.17,0.28,0
1560456000,12.52,0.78,2.31,0.75,17
1560459600,11.48,0.84,2,0,20
1560463200,10.43,0.89,2.48,0.19,0
1560466800,9.73,0.95,1.69,0.19,0
1560470400,9.67,0.95,1.45,0.44,0
1560474000,8.64,0.94,0.89,0.44,0
1560477600,8.59,1,1.06,0.19,0
1560481200,8.59,0.94,1.36,0.19,0
1560484800,6.97,1,0.93,0.19,0
1560488400,8.46,1,1.84,0.19,0
1560492000,10.84,1,1.43,0.04,0
1560495600,13.54,0.87,2.35,0.44,0
1560499200,15.52,0.77,2.68,0.28,0
1560502800,16.75,0.64,4,0.75,25
1560506400,17.7,0.61,3.36,0.39,21
1560510000,19.46,0.54,3.03,0.44,37
1560513600,19.66,0.53,3.39,0.19,11
1560517200,19.7,0.51,2.88,0.19,20
1560520800,20.49,0.5,2.64,0.19,0
1560524400,19.82,0.47,4.13,0.19,51
1560528000,19.63,0.49,4.36,0.19,10
1560531600,18.58,0.54,5.06,0.88,23
1560535200,16.83,0.64,6.01,0.19,60
1560538800,15.73,0.68,4.19,0.19,32
1560542400,13.86,0.76,2.69,0.26,32
1560546000,12.74,0.81,1.99,0.26,32
1560549600,10.8,0.92,2,0.22,32
1560553200,10.56,0.94,2.38,0.17,0
1560556800,9.64,0.96,2.26,0.44,0
1560560400,9.74,0.95,2.3,0.44,0
1560564000,9.66,0.95,1.84,0.75,0
1560567600,9,0.99,2.08,0.28,0
1560571200,10.92,0.94,2.67,0.28,0
1560574800,10.83,1,3.4,0.75,0
1560578400,12.7,0.99,3.87,0.75,0
1560582000,15.35,0.84,4.65,0.28,0
1560585600,16.63,0.73,5,0.79,0
1560589200,16.67,0.64,5.34,0.75,26
1560592800,17.47,0.66,6.82,0.79,22
1560596400,17.3,0.63,7.37,0.75,53
1560600000,17.95,0.6,6.9,0.75,0
1560603600,17.74,0.68,6.58,0.75,0
1560607200,17.51,0.66,5.78,0.79,43
1560610800,16.69,0.74,6.53,0.79,55
1560614400,14.72,0.88,4.66,1,18
1560618000,16.29,0.8,6.83,1,0
1560621600,15.43,0.84,4.3,0.79,0
1560625200,15.46,0.84,4.76,1,24
1560628800,14.72,0.88,4.34,1,0
1560632400,14.81,0.88,4.1,0.79,0
1560636000,14.79,0.88,3.86,1,0
1560639600,14.68,0.88,3.85,1,0
1560643200,14.44,0.9,5.05,1,0
1560646800,13.79,0.94,4.63,1,0
1560650400,13.42,0.91,3.58,0.96,0
1560654000,13.05,0.91,3.6,0.71,0
1560657600,13.09,0.93,2.78,0.75,0
1560661200,12.89,0.95,3.42,0.75,0
1560664800,14.63,0.9,3.23,0.28,0
1560668400,15.58,0.84,4.59,0.49,0
1560672000,16.43,0.79,3.52,0.75,69
1560675600,16.77,0.74,3.97,0.75,0
1560679200,16.91,0.73,4.2,0.86,0
1560682800,18.26,0.67,4.09,0.86,0
1560686400,18.25,0.68,4.39,0.86,0
1560690000,19.42,0.67,4.83,0.86,0
1560693600,19.46,0.63,4.42,0.75,0
1560697200,20.38,0.59,4.83,0.65,0
1560700800,20.57,0.58,4.37,0.39,0
1560704400,19.61,0.55,4.09,0.23,0
1560708000,19.53,0.54,2.83,0.44,0
1560711600,18.45,0.58,2.79,0.17,0
1560715200,15.45,0.69,2.17,0.1,0
1560718800,13.6,0.78,2.15,0.05,0
1560722400,12.74,0.83,1.64,0.04,0
1560726000,11.9,0.89,1.67,0.03,0
1560729600,10.03,0.95,1.54,0.25,0
1560733200,9.45,0.95,1.04,0.05,0
1560736800,9.2,0.96,0.16,0.19,0
1560740400,9.18,1,1.49,0.44,0
1560744000,9.34,0.95,0.86,0.44,0
1560747600,11.15,1,1.34,0.19,0
1560751200,14.03,0.86,2.31,0.23,0
1560754800,16.13,0.69,2.86,0.25,0
1560758400,17.58,0.62,3.23,0.07,22
1560762000,19.5,0.58,2.84,0.02,19
1560765600,21.48,0.58,2.83,0.01,24
1560769200,23.46,0.48,2.5,0.04,52
1560772800,24.43,0.45,2.54,0.09,22
1560776400,25.29,0.45,2.58,0.5,13
1560780000,25.67,0.42,2.45,0.38,24
1560783600,26.29,0.4,2,0.35,49
1560787200,26.47,0.4,1.35,0.39,35
1560790800,26.32,0.43,2.18,0.73,15
1560794400,25.5,0.46,4.06,0.81,60
1560798000,24.43,0.46,2.72,0.88,12
1560801600,23.3,0.49,2.73,0.94,32
1560805200,22.18,0.56,1.82,1,32
1560808800,21.29,0.62,2.18,1,32
1560812400,20.41,0.65,1.65,1,0
1560816000,20.3,0.62,1.57,1,0
1560819600,19.22,0.7,3.21,1,0
1560823200,18.25,0.71,3.25,1,0
1560826800,18.95,0.68,1.89,1,0
1560830400,18.24,0.75,1.55,0.97,0
1560834000,18.11,0.72,2.65,1,0
1560837600,18.13,0.76,2.35,0.79,0
1560841200,18.37,0.8,2.24,0.79,0
1560844800,21.34,0.71,3.51,0.75,0
1560848400,22.74,0.62,2.71,0.75,46
1560852000,23.12,0.67,3.92,0.96,58
1560855600,24.49,0.62,3.96,0.35,19
1560859200,25.92,0.57,3.18,0.81,70
1560862800,28.15,0.5,2.32,0.48,0
1560866400,29.69,0.46,3.97,0.4,16
1560870000,28.63,0.42,5.16,0.52,42
1560873600,27.31,0.48,4.46,0.36,35
1560877200,27.03,0.49,3.62,0.36,0
1560880800,25.67,0.59,4.48,0.45,25
1560884400,22.17,0.65,3.19,0.75,8
1560888000,19.39,0.75,2.66,1,50
1560891600,16.9,0.87,2.97,1,0
1560895200,16.81,0.92,4.03,1,0
1560898800,16.66,0.93,2.32,1,0
1560902400,15.59,1,3.04,1,0
1560906000,16.45,0.96,3.27,1,0
1560909600,16.68,1,2.61,0.75,0
1560913200,16.69,1,2.25,0.96,0
1560916800,16.49,0.96,4.29,1,0
1560920400,16.58,0.95,5.08,0.96,0
1560924000,16.69,0.89,5.64,1,0
1560927600,17.55,0.86,6.39,0.79,0
1560931200,18.56,0.81,6.85,0.79,0
1560934800,18.67,0.81,6.98,1,29
1560938400,18.89,0.79,6.58,1,24
1560942000,19.99,0.72,6.92,0.75,45
1560945600,19.15,0.77,6.4,0.75,0
1560949200,19.45,0.83,5.63,0.75,33
1560952800,19.04,0.81,6.12,0.75,13
1560956400,19.04,0.76,6.07,1,18
1560960000,19.74,0.74,5.86,1,35
1560963600,18.82,0.78,4.69,1,18
1560967200,17.2,0.86,4.59,1,0
1560970800,17.16,0.84,3.29,0.79,32
1560974400,16.88,0.82,3.11,0.75,32
1560978000,16.67,0.86,3.03,1,32
1560981600,15.8,0.86,2.88,1,32
1560985200,15.87,0.88,2.42,1,0
1560988800,15.76,0.88,2.13,1,0
1560992400,14.72,0.88,2.09,1,0
1560996000,13.88,0.91,2.05,1,0
1560999600,13.8,0.86,1.23,1,0
1561003200,13.45,0.87,1.97,1,0
1561006800,13.31,0.89,1.99,1,0
1561010400,13.29,0.83,2.46,1,0
1561014000,14.31,0.78,3.03,0.75,0
1561017600,15.52,0.7,3.79,0.7,0
1561021200,16.66,0.6,2.86,0.44,30
1561024800,17.74,0.57,2.98,0.49,28
1561028400,18.69,0.47,2.74,0.49,78
1561032000,19.67,0.49,2.03,0.75,45
1561035600,19.87,0.44,3.04,0.7,0
1561039200,20.6,0.45,2.63,0.19,0
1561042800,20.86,0.47,4.05,0.19,63
1561046400,20.96,0.52,5.4,0.28,0
1561050000,19.96,0.54,5.2,0.28,0
1561053600,18.9,0.56,4.62,0.78,54
1561057200,17.61,0.54,4.59,0.84,0
1561060800,15.72,0.68,2.98,0.92,25
1561064400,13.88,0.78,2.49,0.56,50
1561068000,12.92,0.84,1.92,1,0
1561071600,11.85,0.93,1.34,0.9,0
1561075200,13.61,0.82,2.82,0.49,0
1561078800,13.48,0.73,1.7,0.4,0
1561082400,12.67,0.78,2.04,1,0
1561086000,12.56,0.82,1.84,0.53,0
1561089600,12.57,0.82,1.92,0.49,0
1561093200,13.31,0.84,2.42,1,0
1561096800,14.22,0.8,2.4,0.96,0
1561100400,14.56,0.75,2.85,0.75,0
1561104000,16.46,0.74,2.5,0.75,0
1561107600,17.45,0.62,3.25,0.19,25
1561111200,19.46,0.48,2.79,0.32,28
1561114800,20.26,0.48,2.53,0.75,50
1561118400,19.58,0.5,2.67,0.7,18
1561122000,20.48,0.48,2.04,1,13
1561125600,21.68,0.44,2.05,0.75,0
1561129200,21.77,0.41,2.39,0.75,54
1561132800,21.53,0.44,2.76,0.86,10
1561136400,22.02,0.44,2.59,0.78,45
1561140000,22.52,0.4,2.71,0.44,60
1561143600,20.35,0.47,2.87,0.23,32
1561147200,17.61,0.59,2.11,0.11,32
1561150800,17.37,0.63,2.83,0,32
1561154400,16.38,0.66,3.2,0.03,32
1561158000,14.49,0.69,2.23,0.03,0
1561161600,14.51,0.65,2.62,0.02,0
1561165200,13.34,0.73,2.87,0,0
1561168800,13.08,0.75,2.65,0,0
1561172400,13.13,0.79,3.23,0,0
1561176000,12.36,0.84,1.97,0,0
1561179600,12.49,0.88,1.4,0,0
1561183200,14.32,0.79,2.79,0.02,0
1561186800,16.49,0.73,3.28,0,0
1561190400,19.39,0.62,3.98,0,0
1561194000,21.39,0.51,4.14,0.1,18
1561197600,22.58,0.44,3.6,0.16,24
1561201200,23.59,0.39,3.33,0.45,36
1561204800,24.46,0.34,4.26,0.75,0
1561208400,24.59,0.36,4.71,0.66,0
1561212000,25.34,0.36,5.02,0.45,47
1561215600,25.41,0.35,5.25,0.72,66
1561219200,25.42,0.32,3.58,1,18
1561222800,25.41,0.33,3.78,1,0
1561226400,23.72,0.39,3.73,1,0
1561230000,22.47,0.45,3.49,0.97,24
1561233600,20.39,0.51,2.88,1,0
1561237200,19.2,0.55,3.24,1,0
1561240800,18.16,0.59,2.59,0.97,0
1561244400,18.15,0.59,2.46,0.94,0
1561248000,17.24,0.66,2.1,0.93,0
1561251600,16.29,0.69,2.28,0.62,0
1561255200,16.17,0.7,2.54,0.98,0
1561258800,16.01,0.71,1.92,0.92,0
1561262400,16.35,0.74,3.3,0.75,0
1561266000,16.56,0.73,4.02,0.93,0
1561269600,17.54,0.75,3.46,0.96,0
1561273200,19.43,0.7,3.87,0.9,0
1561276800,22,0.64,4.63,0.99,52
1561280400,24.34,0.58,4.21,1,0
1561284000,24.75,0.55,4.73,1,0
1561287600,26.62,0.48,4.35,0.99,0
1561291200,28.2,0.4,4.86,0.94,0
1561294800,29.53,0.29,4,0.94,0
1561298400,31.09,0.31,4.88,0.99,0
1561302000,30.53,0.35,5.31,0.99,0
1561305600,29.13,0.4,5.72,0.98,0
1561309200,26.11,0.56,5.64,1,0
1561312800,23.28,0.68,4.82,0.94,0
1561316400,21.18,0.73,4.14,0.99,0
1561320000,19.74,0.76,2.44,0.79,0
1561323600,18.67,0.82,2.21,0.97,0
1561327200,18.54,0.83,2.02,0.93,0
1561330800,17.76,0.87,2.6,0.95,0
1561334400,16.87,0.93,2.88,0.75,0
1561338000,16.52,0.95,1.68,1,0
1561341600,16.54,0.95,2.16,1,0
1561345200,16.6,0.95,2.35,1,0
1561348800,16.76,0.94,2.56,1,0
1561352400,15.69,0.95,2.31,1,0
1561356000,15.76,0.93,1.67,0.99,0
1561359600,16.81,0.87,2.02,1,0
1561363200,16.91,0.93,2.18,0.79,17
1561366800,17.93,0.88,2.04,0.79,25
1561370400,17.9,0.88,3.37,0.75,26
1561374000,18.54,0.89,1.87,0.79,56
1561377600,18.48,0.89,1.76,0.79,19
1561381200,19.55,0.88,3.14,0.75,18
1561384800,20.29,0.8,3.69,0.75,29
1561388400,20.56,0.78,4.51,0.75,30
1561392000,20.91,0.76,3.94,0.75,35
1561395600,20.02,0.85,3.07,0.49,15
1561399200,19.42,0.9,5.59,1,60
1561402800,19.2,0.89,4.44,1,6
1561406400,18.47,0.89,3.58,0.75,32
1561410000,18.45,0.88,4.43,0.75,32
1561413600,18.26,0.84,3.43,0.75,32
1561417200,17.41,0.89,3.15,0.75,0
1561420800,17.24,0.89,1.76,0.79,0
1561424400,16.63,0.93,2.09,1,0
1561428000,16.43,0.94,2.12,1,0
1561431600,16.4,0.94,2.43,1,0
1561435200,16.54,0.93,1.37,1,0
1561438800,16.6,0.93,1.41,1,0
1561442400,17.32,0.89,1.66,1,0
1561446000,18.22,0.9,1.6,1,0
1561449600,19.36,0.84,1.33,1,0
1561453200,20.43,0.8,1.78,1,0
1561456800,21.43,0.79,2.01,1,350
1561460400,22.9,0.72,2.18,0.79,0
1561464000,24.27,0.66,2.05,0.79,0
1561467600,25.22,0.63,3.31,0.33,0
1561471200,26.89,0.57,2.76,1,150
1561474800,26.3,0.53,3.01,0.75,0
1561478400,25.77,0.68,3.57,0.75,0
1561482000,25.47,0.65,3.45,0.75,0
1561485600,25.31,0.66,3.68,0.75,9
1561489200,23.41,0.75,2.94,0.48,9
1561492800,22.3,0.76,2.77,0.24,28
1561496400,21.35,0.81,3.31,0.59,0
1561500000,20.52,0.85,2.72,0.48,0
1561503600,20.54,0.85,3.06,0.6,0
1561507200,20.42,0.85,3.14,0.57,0
1561510800,20.37,0.89,2.94,0.73,0
1561514400,19.29,0.9,3.75,0.75,0
1561518000,19.31,0.95,3.27,0.75,0
1561521600,18.62,0.95,3.43,0.89,0
1561525200,19.58,0.89,3.75,0.75,0
1561528800,20.22,0.86,3.98,0.75,0
1561532400,21.72,0.81,4.46,0.78,0
1561536000,23.68,0.77,6.53,0.12,0
1561539600,26.65,0.64,7.22,0.14,29
1561543200,28.82,0.59,7.47,0.19,24
1561546800,30.81,0.54,7.75,0.19,45
1561550400,31.87,0.48,7.71,0.07,0
1561554000,33.66,0.41,7.27,0.04,27
1561557600,34.74,0.37,6.45,0.02,44
1561561200,34.78,0.35,5.99,0,18
1561564800,35.9,0.31,6.84,0,121
1561568400,36.22,0.29,5.93,0,18
1561572000,35.21,0.32,4.88,0,0
1561575600,33.93,0.36,4.06,0,32
1561579200,31.73,0.4,2.3,0,32
1561582800,29.41,0.49,2.69,0,32
1561586400,29.1,0.49,2.23,0,32
1561590000,28.04,0.52,3.65,0,0
1561593600,27.5,0.53,4.36,0,0
1561597200,26.49,0.57,4.3,0,0
1561600800,25.65,0.69,4.07,0,0
1561604400,24.52,0.8,3.95,0,0
1561608000,24.68,0.83,3.62,0.15,0
1561611600,23.69,0.87,4.35,0.34,0
1561615200,24.59,0.84,6.24,0.04,0
1561618800,25.81,0.77,7.1,0.07,0
1561622400,27.73,0.69,5.4,0.42,0
1561626000,29.76,0.57,5.38,0.19,30
1561629600,31.85,0.48,5.42,0.1,28
1561633200,33.91,0.45,5.06,0.08,85
1561636800,35.91,0.38,3.67,0.1,20
1561640400,37.05,0.34,4.01,0.06,0
1561644000,38.01,0.31,4.43,0.02,0
1561647600,37.62,0.32,4.67,0.32,63
1561651200,39.09,0.3,5.21,0.08,0
1561654800,38.49,0.31,6.18,0.66,0
1561658400,36.75,0.37,6.13,0.14,82
1561662000,35.22,0.43,5.13,0.18,0
1561665600,32.64,0.52,5.23,0.62,25
1561669200,31.4,0.59,5.46,0.48,50
1561672800,29.72,0.64,5.39,0.37,0
1561676400,28.71,0.67,4.7,0.29,0
1561680000,28.73,0.7,5.07,0.87,0
1561683600,27.47,0.76,4.98,0.36,0
1561687200,26.55,0.81,3.74,0.41,0
1561690800,25.73,0.85,4.26,0.99,0
1561694400,24.56,0.86,2.6,0.86,0
1561698000,24.59,0.85,4.11,0.97,0
1561701600,25.55,0.8,4.25,0.94,0
1561705200,27.29,0.72,3.57,0.85,0
1561708800,28.92,0.71,3.56,0.96,0
1561712400,30.79,0.64,3.81,0.19,25
1561716000,31.95,0.58,3.99,0.56,28
1561719600,29.68,0.62,4.75,0.5,50
1561723200,29.63,0.63,4.53,0.63,10
1561726800,28.97,0.62,3.88,0.33,30
1561730400,28.93,0.62,4.37,0.2,0
1561734000,29.56,0.59,3.96,0.1,54
1561737600,29.45,0.6,3.54,0.08,10
1561741200,27.48,0.63,3.6,0.06,45
1561744800,26.24,0.68,3.42,0.05,60
1561748400,23.67,0.76,2.7,0.03,32
1561752000,21.57,0.81,2.14,0.01,32
1561755600,19.56,0.92,2.58,0,32
1561759200,19.34,0.93,1.39,0,32
1561762800,19.21,0.93,1.03,0,0
1561766400,18.3,0.99,1.35,0,0
1561770000,18.15,0.99,0,0,0
1561773600,18.12,0.94,0.96,0,0
1561777200,18.11,0.95,0.95,0,0
1561780800,18.12,0.94,0.66,0.44,0
1561784400,17.95,1,0.48,0.44,0
1561788000,20.76,0.93,1.87,0.23,0
1561791600,24.46,0.79,1.61,0.07,0
1561795200,26.38,0.7,1.46,0,0
1561798800,27.75,0.65,2.85,0,28
1561802400,28.57,0.66,3.8,0,18
1561806000,29.57,0.62,4.39,1,36
1561809600,28.76,0.65,4.65,1,0
1561813200,28.05,0.61,5.39,1,0
1561816800,27.57,0.62,4.93,1,0
1561820400,26.75,0.65,4.82,1,89
1561824000,24.16,0.71,5.91,0.53,18
1561827600,21.59,0.8,4.18,1,0
1561831200,21.4,0.81,3.64,1,0
1561834800,20.24,0.87,2.65,1,24
1561838400,19.92,0.92,3.04,1,0
1561842000,19.58,0.93,2.5,1,0
1561845600,19.52,0.89,2.57,1,0
1561849200,19.66,0.89,2.94,1,0
1561852800,18.9,0.94,1.5,1,0
1561856400,19.43,0.89,1.39,0.96,0
1561860000,18.29,0.86,1.92,0.7,0
1561863600,17.37,0.72,2.25,0.75,0
1561867200,17.16,0.7,2.99,0.33,0
1561870800,16.28,0.75,2.34,0.57,0
1561874400,16.07,0.81,5.51,0.41,0
1561878000,17.12,0.81,3.71,1,0
1561881600,18.22,0.76,1.65,0.75,66
1561885200,19.46,0.66,2.55,0.19,0
1561888800,22.36,0.55,2.52,0.48,0
1561892400,23.6,0.51,2.03,0.48,0
1561896000,25.49,0.42,2.09,0.19,0
1561899600,25.78,0.39,2.8,0.34,0
1561903200,27.64,0.37,2.32,0.14,0
1561906800,27.71,0.37,2.84,0,0
1561910400,26.8,0.4,2.17,0,0
1561914000,26.77,0.38,3.11,0,0
1561917600,25.77,0.4,2.67,0,0
1561921200,24.77,0.46,2.76,0.05,0
1561924800,23.34,0.51,3.09,0.23,0
1561928400,21.36,0.63,4.06,0.19,0
1561932000,19.45,0.65,4.45,0.24,0
1561935600,18.42,0.68,3.15,0.28,0
1561939200,17.4,0.69,2.74,0.32,0
1561942800,16.14,0.74,2.95,0.79,0
1561946400,16.11,0.75,4.64,0.91,0
